"Date","Latitude","Longitude","Region","Island","Site","Transect_Number","Colony_Density","Montipora_Density","Porites_Density","Tissue_Loss_Prevalence","Growth_anomalies_Prevalence","White_Syndrome_Prevalence","sst_lat","sst_lon","DHW_from_HSge1","DHW_from_HSgt0","MPSA","HotSnap","ColdSnap","WinterCondition"
2013-05-24,25.7612,-171.7514,"NWHI","Laysan","158","3",3.2,0.16,2.72,5,0,0,25.7612,-171.7514,0,0,0.29132,0,0,20.457
2013-05-24,25.7612,-171.7515,"NWHI","Laysan","158","3",0.48,0.16,0.32,0,0,0,25.7612,-171.7515,0,0,0.29132,0,0,20.457
2013-05-24,25.7919,-171.7424,"NWHI","Laysan","162","4",3.2,0.48,2.72,5,0,0,25.7919,-171.7424,0,0,0.32878,0,0,21.465
2013-05-24,25.792,-171.7424,"NWHI","Laysan","162","4",3.2,0.32,2.56,10,0,0,25.792,-171.7424,0,0,0.32878,0,0,21.465
2013-05-24,25.7921,-171.7424,"NWHI","Laysan","162","4",1.76,0,1.76,0,0,0,25.7921,-171.7424,0,0,0.32878,0,0,21.465
2013-05-25,25.7686,-171.7623,"NWHI","Laysan","152","5",0.8,0.16,0.64,20,0,0,25.7686,-171.7623,0,0,0.29132,0,0,20.457
2013-05-25,25.7686,-171.7624,"NWHI","Laysan","152","5",1.76,0.16,1.12,0,0,0,25.7686,-171.7624,0,0,0.29132,0,0,20.457
2013-05-25,25.7687,-171.7624,"NWHI","Laysan","152","5",2.4,0.32,1.6,0,0,0,25.7687,-171.7624,0,0,0.29132,0,0,20.457
2013-05-25,25.7687,-171.7625,"NWHI","Laysan","152","5",3.36,0.48,2.24,0,0,0,25.7687,-171.7625,0,0,0.29132,0,0,20.457
2013-05-25,25.7855,-171.7369,"NWHI","Laysan","165","6",3.2,0,2.4,0,0,0,25.7855,-171.7369,0,0,0.36666,0,0,18.509
2013-05-25,25.7855,-171.737,"NWHI","Laysan","165","6",1.76,0,0.96,0,0,0,25.7855,-171.737,0,0,0.36666,0,0,18.509
2013-05-25,25.7856,-171.7368,"NWHI","Laysan","165","6",2.24,0,2.08,0,7.14285714285714,0,25.7856,-171.7368,0,0,0.36666,0,0,18.509
2013-05-25,25.7856,-171.7369,"NWHI","Laysan","165","6",0.32,0,0.16,0,0,0,25.7856,-171.7369,0,0,0.36666,0,0,18.509
2013-05-27,23.8678,-166.3292,"NWHI","French_Frigate_Shoals","130","4",1.92,0.16,0.48,8.33333333333333,0,0,23.8678,-166.3292,0,0,0.26827,0,0,7.2264
2013-05-27,23.8679,-166.3292,"NWHI","French_Frigate_Shoals","130","4",3.84,0.16,1.12,12.5,0,0,23.8679,-166.3292,0,0,0.26827,0,0,7.2264
2013-05-27,23.868,-166.3292,"NWHI","French_Frigate_Shoals","130","4",0.48,0,0.48,0,0,0,23.868,-166.3292,0,0,0.26827,0,0,7.2264
2013-05-27,23.868,-166.3293,"NWHI","French_Frigate_Shoals","130","4",2.24,0,0.64,21.4285714285714,0,0,23.868,-166.3293,0,0,0.26827,0,0,7.2264
2013-05-28,21.2614,-157.823,"MHI","Oahu","Waikiki","54",0.3,0,0.25,0,0,0,21.2614,-157.823,0,0,0.048464,0,0,4.8701
2013-05-28,21.2617,-157.8229,"MHI","Oahu","Waikiki","53",1.55,0,1.4,6.45161290322581,0,0,21.2617,-157.8229,0,0,0.048464,0,0,4.8701
2013-05-29,21.2702,-157.8243,"MHI","Oahu","Waikiki","16",3.05,0,2.7,0,0,0,21.2702,-157.8243,0,0,0.048464,0,0,4.8701
2013-05-29,21.2704,-157.8237,"MHI","Oahu","Waikiki","32",0.3,0.05,0,0,0,0,21.2704,-157.8237,0,0,0.048464,0,0,4.8701
2013-05-29,21.2707,-157.8238,"MHI","Oahu","Waikiki","22",0.2,0,0.1,0,0,0,21.2707,-157.8238,0,0,0.048464,0,0,4.8701
2013-05-29,21.2708,-157.8241,"MHI","Oahu","Waikiki","43",0.8,0,0.55,0,0,0,21.2708,-157.8241,0,0,0.048464,0,0,4.8701
2013-05-30,21.2587,-157.8217,"MHI","Oahu","Waikiki","51",1.2,0,0.65,0,4.16666666666667,0,21.2587,-157.8217,0,0,0.048464,0,0,4.8701
2013-05-30,21.2596,-157.8219,"MHI","Oahu","Waikiki","64",1,0,0.75,0,0,0,21.2596,-157.8219,0,0,0.048464,0,0,4.8701
2013-05-30,21.2604,-157.8224,"MHI","Oahu","Waikiki","62",1.2,0,0.2,0,0,0,21.2604,-157.8224,0,0,0.048464,0,0,4.8701
2013-05-31,21.2628,-157.8237,"MHI","Oahu","Waikiki","52",0.85,0.05,0.55,11.7647058823529,0,0,21.2628,-157.8237,0,0,0.048464,0,0,4.8701
2013-05-31,21.2636,-157.823,"MHI","Oahu","Waikiki","55",0.25,0,0.15,0,0,0,21.2636,-157.823,0,0,0.048464,0,0,4.8701
2013-05-31,21.2648,-157.8232,"MHI","Oahu","Waikiki","59",0.35,0.25,0,0,0,0,21.2648,-157.8232,0,0,0.048464,0,0,4.8701
2013-05-31,21.265,-157.8228,"MHI","Oahu","Waikiki","56",0.5,0,0.35,0,0,0,21.265,-157.8228,0,0,0.048464,0,0,4.8701
2013-06-10,21.2655,-157.8235,"MHI","Oahu","Waikiki","78",1,0,0.95,0,0,0,21.2656,-157.8235,0,0,0,0,-1.0346,-6.0404
2013-06-10,21.2671,-157.8237,"MHI","Oahu","Waikiki","75",0.1,0,0,0,0,0,21.2671,-157.8237,0,0,0,0,-1.0346,-6.0404
2013-06-10,21.2681,-157.8238,"MHI","Oahu","Waikiki","71",0.7,0,0.55,0,0,0,21.2681,-157.8238,0,0,0,0,-1.0346,-6.0404
2013-06-10,21.2685,-157.8244,"MHI","Oahu","Waikiki","74",0.6,0,0.35,0,0,0,21.2685,-157.8244,0,0,0,0,-1.0346,-6.0404
2013-06-10,21.2688,-157.8234,"MHI","Oahu","Waikiki","77",1.1,0.3,0.75,4.54545454545455,0,0,21.2688,-157.8234,0,0,0,0,-1.0346,-6.0404
2013-06-12,21.2574,-157.8196,"MHI","Oahu","Waikiki","57",0.55,0.2,0.15,0,0,0,21.2574,-157.8196,0,0,0,0,-1.0346,-6.0404
2013-06-20,21.2614,-157.7122,"MHI","Oahu","Hanauma","107",11.4,1.15,7.55,0.43859649122807,0,0,21.2614,-157.7122,0,0,0,0,-1.4134,-6.2902
2013-07-07,22.2267,-159.446,"MHI","Kauai","Anini_1","3",0.3,0.06,0,0,0,0,22.2267,-159.446,0,0,0,0,-1.4784,-7.637
2013-07-07,22.2267,-159.446,"MHI","Kauai","Anini_1","2",0.38,0.12,0,0,0,0,22.2267,-159.446,0,0,0,0,-1.4784,-7.637
2013-07-07,22.2267,-159.446,"MHI","Kauai","Anini_1","1",0.74,0.6,0,0,0,0,22.2267,-159.446,0,0,0,0,-1.4784,-7.637
2013-07-07,22.2271,-159.4556,"MHI","Kauai","Anini_2","2",1.68,1.5,0.14,0,0,0,22.2271,-159.4556,0,0,0,0,-1.5404,-7.6778
2013-07-07,22.2271,-159.4556,"MHI","Kauai","Anini_2","1",2.16,2.14,0,0,0,0,22.2271,-159.4556,0,0,0,0,-1.5404,-7.6778
2013-07-07,22.2271,-159.4556,"MHI","Kauai","Anini_2","3",1.54,1.48,0.02,0,0,0,22.2271,-159.4556,0,0,0,0,-1.5404,-7.6778
2013-07-08,22.2239,-159.5457,"MHI","Kauai","Naue_(Charos)","3",3.74,2.52,0.42,0,0,0.0106951871657754,22.2239,-159.5457,0,0,0,0,-0.26097,-4.0268
2013-07-08,22.2239,-159.5457,"MHI","Kauai","Naue_(Charos)","2",3.84,2.8,0.72,0,0,0,22.2239,-159.5457,0,0,0,0,-0.26097,-4.0268
2013-07-08,22.2239,-159.5457,"MHI","Kauai","Naue_(Charos)","1",7.1,5.34,1.46,0,0,0.0187793427230047,22.2239,-159.5457,0,0,0,0,-0.26097,-4.0268
2013-07-09,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","1",1.7,0.82,0.72,0,0,0,22.2267,-159.446,0,0,0,0,-1.4784,-7.637
2013-07-09,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","3",0.72,0.16,0.18,0,0,0,22.2267,-159.446,0,0,0,0,-1.4784,-7.637
2013-07-09,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","2",1.6,0.86,0.5,0,0,0,22.2267,-159.446,0,0,0,0,-1.4784,-7.637
2013-07-09,22.2274,-159.4563,"MHI","Kauai","Anini_3","3",1.2,0.66,0.24,0,0,0,22.2274,-159.4563,0,0,0,0,-1.5404,-7.6778
2013-07-09,22.2274,-159.4563,"MHI","Kauai","Anini_3","1",1.06,0.46,0.22,0,0,0,22.2274,-159.4563,0,0,0,0,-1.5404,-7.6778
2013-07-09,22.2274,-159.4563,"MHI","Kauai","Anini_3","2",1.56,0.6,0.56,0,0,0,22.2274,-159.4563,0,0,0,0,-1.5404,-7.6778
2013-07-10,22.224,-159.5621,"MHI","Kauai","Makua_beach_1","1",3.26,2.78,0.08,0,0,0,22.224,-159.5621,0,0,0,0,-0.27506,-4.0346
2013-07-10,22.224,-159.5621,"MHI","Kauai","Makua_beach_1","2",3.26,2.4,0.04,0,0,0,22.224,-159.5621,0,0,0,0,-0.27506,-4.0346
2013-07-10,22.224,-159.5621,"MHI","Kauai","Makua_beach_1","3",2.18,1.6,0.04,0,0,0,22.224,-159.5621,0,0,0,0,-0.27506,-4.0346
2013-07-11,22.2227,-159.5633,"MHI","Kauai","Makua_Beach_2","2",0.78,0.32,0.12,0,0,0,22.2227,-159.5633,0,0,0,0,-0.27506,-4.0346
2013-07-11,22.2227,-159.5633,"MHI","Kauai","Makua_Beach_2","1",2.3,2.14,0.06,0,0,0,22.2227,-159.5633,0,0,0,0,-0.27506,-4.0346
2013-07-11,22.2227,-159.5633,"MHI","Kauai","Makua_Beach_2","3",0.62,0.14,0.04,0,0,0,22.2227,-159.5633,0,0,0,0,-0.27506,-4.0346
2013-07-12,22.2219,-159.5848,"MHI","Kauai","Makua_4","2",3.3,2.74,0.14,0,0,0.0121212121212121,22.2219,-159.5848,0,0,0,0,-0.21107,-4.1604
2013-07-12,22.2219,-159.5848,"MHI","Kauai","Makua_4","1",4.1,3.64,0.1,0,0,0.00975609756097561,22.2219,-159.5848,0,0,0,0,-0.21107,-4.1604
2013-07-12,22.2219,-159.5848,"MHI","Kauai","Makua_4","3",2.26,1.76,0,0,0,0,22.2219,-159.5848,0,0,0,0,-0.21107,-4.1604
2013-07-12,22.224,-159.5623,"MHI","Kauai","Makua_3","2",2.7,2.36,0,0,0,0.00987654320987654,22.224,-159.5623,0,0,0,0,-0.27506,-4.0346
2013-07-12,22.224,-159.5623,"MHI","Kauai","Makua_3","3",4.16,3.54,0,0,0,0,22.224,-159.5623,0,0,0,0,-0.27506,-4.0346
2013-07-12,22.224,-159.5623,"MHI","Kauai","Makua_3","1",2.8,2.42,0,0,0,0.0285714285714286,22.224,-159.5623,0,0,0,0,-0.27506,-4.0346
2013-07-13,22.2219,-159.5848,"MHI","Kauai","Ke'e_1","2",0.82,0.5,0,0,0,0,22.2219,-159.5848,0,0,0,0,-0.21107,-4.1604
2013-07-13,22.2219,-159.5848,"MHI","Kauai","Ke'e_1","1",2.2,1.2,0,0,0,0,22.2219,-159.5848,0,0,0,0,-0.21107,-4.1604
2013-07-13,22.2219,-159.5848,"MHI","Kauai","Ke'e_1","3",1.94,1.06,0,0,0,0,22.2219,-159.5848,0,0,0,0,-0.21107,-4.1604
2013-07-13,22.2247,-159.5772,"MHI","Kauai","Limahuli","1",2.04,1.42,0.58,0,0,0.0065359477124183,22.2247,-159.5772,0,0,0,0,-0.27506,-4.0346
2013-07-13,22.2247,-159.5772,"MHI","Kauai","Limahuli","3",2.72,1.24,1.02,0,0,0,22.2247,-159.5772,0,0,0,0,-0.27506,-4.0346
2013-07-13,22.2247,-159.5772,"MHI","Kauai","Limahuli","2",2.98,0.86,1.98,0,0,0,22.2247,-159.5772,0,0,0,0,-0.27506,-4.0346
2013-07-23,21.2693,-157.6961,"MHI","Oahu","Hanauma","14",4.65,1.35,2.15,0,3.2258064516129,0,21.2693,-157.6961,0,0,0,0,-1.2766,-6.0369
2013-07-23,21.2696,-157.6938,"MHI","Oahu","Hanauma","33",7.2,2.05,3.85,2.08333333333333,4.86111111111111,0,21.2696,-157.6938,0,0,0,0,-1.2766,-6.0369
2013-08-23,20.6323,-156.4964,"MHI","Maui","Maui_MMCD","D",21.5454545454545,19.8181818181818,0.727272727272727,0.0379746835443038,0,0.029535864978903,20.6323,-156.4964,0,0.39081,0,0.013958,-0.045914,-2.043
2013-11-20,20.6323,-156.4964,"MHI","Maui","Maui_MMCD","B",19.4,17.3,1.5,0,0,0,20.6323,-156.4964,0,2.4214,0,0.56698,-0.045914,-2.043
2013-12-12,22.2271,-159.4556,"MHI","Kauai","Anini_Blue_Hole","3",0.3,0.14,0,0,0,0,22.2271,-159.4556,0,2.6797,0.25145,1.5364,-1.5404,-7.6778
2013-12-12,22.2271,-159.4556,"MHI","Kauai","Anini_Blue_Hole","1",0.24,0.24,0,0,0,0,22.2271,-159.4556,0,2.6797,0.25145,1.5364,-1.5404,-7.6778
2013-12-12,22.2271,-159.4556,"MHI","Kauai","Anini_Blue_Hole","2",0.98,0.94,0.02,0,0,0,22.2271,-159.4556,0,2.6797,0.25145,1.5364,-1.5404,-7.6778
2013-12-12,22.2274,-159.4563,"MHI","Kauai","Anini_LBH","2",1.12,1.06,0.04,0,0,0.0119047619047619,22.2274,-159.4563,0,2.6797,0.25145,1.5364,-1.5404,-7.6778
2013-12-12,22.2274,-159.4563,"MHI","Kauai","Anini_LBH","1",1.34,1.28,0,0,0,0.0199004975124378,22.2274,-159.4563,0,2.6797,0.25145,1.5364,-1.5404,-7.6778
2013-12-12,22.2274,-159.4563,"MHI","Kauai","Anini_LBH","3",0.72,0.6,0.06,0,0,0.037037037037037,22.2274,-159.4563,0,2.6797,0.25145,1.5364,-1.5404,-7.6778
2013-12-16,21.8631,-159.4474,"MHI","Kauai","Zach's_Pocket","1",1.8,0.7,0.08,0.0296296296296296,0,0,21.8631,-159.4474,0,2.0794,0.48508,1.1524,-0.67056,-6.4258
2013-12-16,21.8631,-159.4474,"MHI","Kauai","Zach's_Pocket","3",2.64,0.24,0.84,0,0,0,21.8631,-159.4474,0,2.0794,0.48508,1.1524,-0.67056,-6.4258
2013-12-16,21.8631,-159.4474,"MHI","Kauai","Zach's_Pocket","2",2.1,0.2,0.48,0,0,0,21.8631,-159.4474,0,2.0794,0.48508,1.1524,-0.67056,-6.4258
2013-12-16,21.8725,-159.4541,"MHI","Kauai","Poipu_Beach","1",2.46,0.04,1.08,0,0,0,21.8724,-159.4541,0,1.9656,0.46186,1.0493,-0.69935,-6.5508
2013-12-16,21.8725,-159.4541,"MHI","Kauai","Poipu_Beach","3",2.24,0.68,0.66,0,0,0,21.8724,-159.4541,0,1.9656,0.46186,1.0493,-0.69935,-6.5508
2013-12-16,21.8725,-159.4541,"MHI","Kauai","Poipu_Beach","2",2.5,0.46,0.76,0,0,0,21.8724,-159.4541,0,1.9656,0.46186,1.0493,-0.69935,-6.5508
2013-12-16,21.8829,-159.4114,"MHI","Kauai","Mahaelaa_puu","1",2.06,0.16,0.74,0,0,0,21.8829,-159.4114,0,2.733,0.49761,1.3494,-0.95865,-6.7183
2013-12-16,21.8829,-159.4114,"MHI","Kauai","Mahaelaa_puu","3",5.14,1.44,1.24,0,0,0,21.8829,-159.4114,0,2.733,0.49761,1.3494,-0.95865,-6.7183
2013-12-16,21.8829,-159.4114,"MHI","Kauai","Mahaelaa_puu","2",2.66,0.52,0.72,0,0,0,21.8829,-159.4114,0,2.733,0.49761,1.3494,-0.95865,-6.7183
2013-12-17,21.8919,-159.577,"MHI","Kauai","Camp1_(Glass)","1",3.94,2.86,0.92,0,0,0,21.8919,-159.577,0,2.3977,0.37243,1.4755,-1.0931,-7.1804
2013-12-17,21.8919,-159.577,"MHI","Kauai","Camp1_(Glass)","3",4.7,3.48,0.8,0,0,0,21.8919,-159.577,0,2.3977,0.37243,1.4755,-1.0931,-7.1804
2013-12-17,21.8919,-159.577,"MHI","Kauai","Camp1_(Glass)","2",5.26,3.92,1.06,0,0,0.00253485424588086,21.8919,-159.577,0,2.3977,0.37243,1.4755,-1.0931,-7.1804
2013-12-17,21.9092,-159.6299,"MHI","Kauai","Kaumakani","3",2.86,1.68,0.32,0,0,0,21.9092,-159.6299,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-17,21.9092,-159.6299,"MHI","Kauai","Kaumakani","2",5.08,3.34,0.3,0,0,0,21.9092,-159.6299,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-17,21.9092,-159.6299,"MHI","Kauai","Kaumakani","1",3.7,1.8,0.64,0,0,0,21.9092,-159.6299,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-17,21.9269,-159.6608,"MHI","Kauai","Pakala's","1",2.18,1.36,0.48,0,0.00611620795107034,0,21.9269,-159.6608,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-17,21.9269,-159.6608,"MHI","Kauai","Pakala's","3",4.24,2.86,0.9,0,0,0,21.9269,-159.6608,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-17,21.9269,-159.6608,"MHI","Kauai","Pakala's","2",3.8,2.66,0.88,0.00350877192982456,0.00701754385964912,0,21.9269,-159.6608,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-18,21.8993,-159.6128,"MHI","Kauai","Salt_Pond","3",2.18,1.54,0.44,0.00611620795107034,0.073394495412844,0.055045871559633,21.8993,-159.6128,0,1.4915,0.37996,0.80252,-0.41364,-5.3428
2013-12-18,21.8993,-159.6128,"MHI","Kauai","Salt_Pond","2",3.18,2.14,0.72,0,0.00838574423480084,0.0335429769392034,21.8993,-159.6128,0,1.4915,0.37996,0.80252,-0.41364,-5.3428
2013-12-18,21.8993,-159.6128,"MHI","Kauai","Salt_Pond","1",2.88,1.94,0.52,0.0138888888888889,0.0416666666666667,0.0555555555555556,21.8993,-159.6128,0,1.4915,0.37996,0.80252,-0.41364,-5.3428
2013-12-18,21.9312,-159.6643,"MHI","Kauai","Pakala's_II","3",1.66,0.8,0.46,0,0,0,21.9312,-159.6643,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-18,21.9312,-159.6643,"MHI","Kauai","Pakala's_II","2",1.66,0.88,0.42,0,0,0,21.9312,-159.6643,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-18,21.9312,-159.6643,"MHI","Kauai","Pakala's_II","1",2.32,1.32,0.68,0,0,0,21.9312,-159.6643,0,1.4622,0.36292,0.72848,-0.24229,-4.212
2013-12-19,21.887,-159.5113,"MHI","Kauai","Second_Blow_Hole","3",2.1,0.96,0.58,0.0126984126984127,0,0,21.887,-159.5113,0,1.4024,0.41244,0.77498,-0.66595,-5.836
2013-12-19,21.887,-159.5113,"MHI","Kauai","Second_Blow_Hole","1",1.78,0.64,0.84,0.0224719101123595,0.0149812734082397,0,21.887,-159.5113,0,1.4024,0.41244,0.77498,-0.66595,-5.836
2013-12-19,21.887,-159.5113,"MHI","Kauai","Second_Blow_Hole","2",1.52,0.72,0.5,0,0.0087719298245614,0,21.887,-159.5113,0,1.4024,0.41244,0.77498,-0.66595,-5.836
2013-12-19,21.8874,-159.5553,"MHI","Kauai","Power_Tower","3",3.22,2,0.86,0,0,0,21.8874,-159.5553,0,2.3977,0.37243,1.4755,-1.0931,-7.1804
2013-12-19,21.8874,-159.5553,"MHI","Kauai","Power_Tower","1",6.26,4.82,0.9,0.00212992545260916,0.00425985090521832,0.00212992545260916,21.8874,-159.5553,0,2.3977,0.37243,1.4755,-1.0931,-7.1804
2013-12-19,21.8874,-159.5553,"MHI","Kauai","Power_Tower","2",4.42,2.94,0.78,0,0,0,21.8874,-159.5553,0,2.3977,0.37243,1.4755,-1.0931,-7.1804
2013-12-19,21.8958,-159.5878,"MHI","Kauai","Outfall_West_of_Glass_beach","3",3.26,2.32,0.76,0,0.00408997955010225,0,21.8958,-159.5878,0,1.7905,0.40254,1.0829,-0.57084,-5.5808
2013-12-19,21.8958,-159.5878,"MHI","Kauai","Outfall_West_of_Glass_beach","2",2.92,2.18,0.08,0,0,0,21.8958,-159.5878,0,1.7905,0.40254,1.0829,-0.57084,-5.5808
2013-12-19,21.8958,-159.5878,"MHI","Kauai","Outfall_West_of_Glass_beach","1",2.38,1.64,0.44,0.00560224089635854,0.0392156862745098,0,21.8958,-159.5878,0,1.7905,0.40254,1.0829,-0.57084,-5.5808
2013-12-21,21.9934,-159.332,"MHI","Kauai","Ahukini_1","1",1.76,1.4,0.24,0.00757575757575758,0.0378787878787879,0.106060606060606,21.9934,-159.332,0,2.9821,0.38124,2.2585,-1.3003,-7.0633
2013-12-21,21.9934,-159.332,"MHI","Kauai","Ahukini_1","3",1.76,1.12,0.46,0.0151515151515152,0.0227272727272727,0,21.9934,-159.332,0,2.9821,0.38124,2.2585,-1.3003,-7.0633
2013-12-21,21.9934,-159.332,"MHI","Kauai","Ahukini_1","2",0.06,0.06,0,0,0.222222222222222,0.444444444444444,21.9934,-159.332,0,2.9821,0.38124,2.2585,-1.3003,-7.0633
2013-12-21,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","1",0.64,0,0.28,0,0,0,22.2267,-159.446,0,2.2806,0.23339,1.606,-1.4784,-7.637
2013-12-21,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","2",1.02,0.62,0.32,0,0,0,22.2267,-159.446,0,2.2806,0.23339,1.606,-1.4784,-7.637
2013-12-21,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","3",1.32,0.7,0.44,0,0,0,22.2267,-159.446,0,2.2806,0.23339,1.606,-1.4784,-7.637
2014-03-21,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","3",0.6,0.1,0.22,0,0,0,22.2267,-159.446,0,0,0.23339,1.606,0,-1.2944
2014-03-21,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","1",1.76,1.38,0.26,0,0,0,22.2267,-159.446,0,0,0.23339,1.606,0,-1.2944
2014-03-21,22.2267,-159.446,"MHI","Kauai","Anini_Boat_Ramp","2",1.12,0.62,0.26,0,0,0,22.2267,-159.446,0,0,0.23339,1.606,0,-1.2944
2014-03-22,22.2274,-159.4563,"MHI","Kauai","Anini_LBH","1",0.94,0.82,0.08,0,0,0.0283687943262411,22.2274,-159.4563,0,0,0.1899,1.5364,-0.031557,-1.4081
2014-03-22,22.2274,-159.4563,"MHI","Kauai","Anini_LBH","3",2.3,2.26,0,0,0,0.0173913043478261,22.2274,-159.4563,0,0,0.1899,1.5364,-0.031557,-1.4081
2014-03-22,22.2274,-159.4563,"MHI","Kauai","Anini_LBH","2",1.76,1.64,0.06,0,0,0.0151515151515152,22.2274,-159.4563,0,0,0.1899,1.5364,-0.031557,-1.4081
2014-03-24,21.9929,-159.3321,"MHI","Kauai","Ahukini_2","2",1.22,0.88,0.28,0,0.0437158469945355,0,21.9929,-159.3321,0,0,0.38124,2.2585,-0.31174,-1.4629
2014-03-24,21.9929,-159.3321,"MHI","Kauai","Ahukini_2","3",1.5,1.06,0.26,0,0,0,21.9929,-159.3321,0,0,0.38124,2.2585,-0.31174,-1.4629
2014-03-24,21.9929,-159.3321,"MHI","Kauai","Ahukini_2","1",1.46,0.66,0.52,0,0.091324200913242,0,21.9929,-159.3321,0,0,0.38124,2.2585,-0.31174,-1.4629
2014-03-24,21.9934,-159.332,"MHI","Kauai","Ahukini_1","2",1.08,0.94,0.12,0,0.0246913580246914,0.0246913580246914,21.9934,-159.332,0,0,0.38124,2.2585,-0.31174,-1.4629
2014-03-24,21.9934,-159.332,"MHI","Kauai","Ahukini_1","1",1.5,0.98,0.38,0,0.0177777777777778,0.0266666666666667,21.9934,-159.332,0,0,0.38124,2.2585,-0.31174,-1.4629
2014-03-24,21.9934,-159.332,"MHI","Kauai","Ahukini_1","3",1.34,0.96,0.28,0,0,0.0199004975124378,21.9934,-159.332,0,0,0.38124,2.2585,-0.31174,-1.4629
2014-03-25,21.8995,-159.6078,"MHI","Kauai","Salt_Pond_inside2","3",2.94,0.1,1.78,0,0,0,21.8995,-159.6078,0,0,0.32022,0.80252,-0.008606,-0.75367
2014-03-25,21.8995,-159.6078,"MHI","Kauai","Salt_Pond_inside2","1",2.04,0.66,1.06,0.0196078431372549,0.0065359477124183,0,21.8995,-159.6078,0,0,0.32022,0.80252,-0.008606,-0.75367
2014-03-25,21.8995,-159.6078,"MHI","Kauai","Salt_Pond_inside2","2",2.02,0.08,0.92,0,0,0,21.8995,-159.6078,0,0,0.32022,0.80252,-0.008606,-0.75367
2014-03-25,21.8998,-159.6084,"MHI","Kauai","Salt_Pond_baby_pool_2","2",0.02,0,0.02,0,0,0,21.8998,-159.6084,0,0,0.32022,0.80252,-0.008606,-0.75367
2014-03-25,21.8998,-159.6084,"MHI","Kauai","Salt_Pond_baby_pool_2","1",0.3,0.06,0.02,0,0,0,21.8998,-159.6084,0,0,0.32022,0.80252,-0.008606,-0.75367
2014-03-25,21.8998,-159.6084,"MHI","Kauai","Salt_Pond_baby_pool_2","3",0.28,0.08,0.1,0,0,0,21.8998,-159.6084,0,0,0.32022,0.80252,-0.008606,-0.75367
2014-03-26,21.908,-159.6267,"MHI","Kauai","Kaluapuhi_ili_2","3",3.82,2.5,0.24,0,0,0,21.908,-159.6267,0,0,0.30667,0,0,3.965
2014-03-26,21.908,-159.6267,"MHI","Kauai","Kaluapuhi_ili_2","2",4.46,1.68,0.36,0,0,0,21.908,-159.6267,0,0,0.30667,0,0,3.965
2014-03-26,21.908,-159.6267,"MHI","Kauai","Kaluapuhi_ili_2","1",4.54,1.52,1.2,0.00587371512481645,0.00881057268722467,0,21.908,-159.6267,0,0,0.30667,0,0,3.965
2014-03-26,21.9083,-159.6265,"MHI","Kauai","Kaluapuhi_ili_1","2",2.54,1.2,0.46,0.010498687664042,0,0,21.9083,-159.6265,0,0,0.30667,0,0,3.965
2014-03-26,21.9083,-159.6265,"MHI","Kauai","Kaluapuhi_ili_1","1",0.58,0.32,0.02,0.0689655172413793,0,0,21.9083,-159.6265,0,0,0.30667,0,0,3.965
2014-03-26,21.9083,-159.6265,"MHI","Kauai","Kaluapuhi_ili_1","3",3.04,1.6,0.64,0,0,0,21.9083,-159.6265,0,0,0.30667,0,0,3.965
2014-03-27,21.8791,-159.4685,"MHI","Kauai","Koloa_Landing","1",2.78,0.66,1.38,0,0,0,21.8791,-159.4685,0,0,0.5949,0,0,2.4534
2014-03-27,21.8791,-159.4685,"MHI","Kauai","Koloa_Landing","3",4.62,2.36,1.14,0,0,0,21.8791,-159.4685,0,0,0.5949,0,0,2.4534
2014-03-27,21.8791,-159.4685,"MHI","Kauai","Koloa_Landing","2",4.26,1.42,2.24,0,0,0,21.8791,-159.4685,0,0,0.5949,0,0,2.4534
2014-03-27,21.8812,-159.4766,"MHI","Kauai","Beach_House","3",0.56,0.18,0.28,0,0,0,21.8812,-159.4766,0,0,0.5949,0,0,2.4534
2014-03-27,21.8812,-159.4766,"MHI","Kauai","Beach_House","2",0.74,0.12,0.52,0,0,0,21.8812,-159.4766,0,0,0.5949,0,0,2.4534
2014-03-27,21.8812,-159.4766,"MHI","Kauai","Beach_House","1",0.78,0.56,0.16,0,0,0,21.8812,-159.4766,0,0,0.5949,0,0,2.4534
2014-08-01,22.2271,-159.4556,"MHI","Kauai","Anini_BH","3",0.1,0.0133333333333333,0,0,0,0.266666666666667,22.2271,-159.4556,0,0.60649,0.1899,0.18776,-0.031557,-0.37835
